lord_id,alliance_id,alliance_tag,map_id,name,power,units_killed,town_center,faction,home_server,merits,highest_power,legion_power,tech_power,building_power,hero_power,units_dead,units_healed,city_sieges,defeats,victories,scouted,gold,wood,ore,mana,gems,resources_given,resources_given_count,helps_given,gold_spent,wood_spent,stone_spent,mana_spent,gems_spent,killcount_t5,killcount_t4,killcount_t3,killcount_t2,killcount_t1
19187275,278547,ECH1,27010,Evil Kat ech1,7008544,1664,22,Wilderburg,60,18445,7008544,1704245,1667221,2637038,1000040,-,314900,-,26,437,-,720892762,509868663,341464591,34377036,-,628510367,310,3938,905593549,786164092,487577926,121206500,60233,448,1216,0,0,0
16177221,325998,DrSS,60,SeIIer RSS,6987832,673,24,Wilderburg,60,-,6987832,398127,73327,5965078,551300,25597,450543,-,21,17,1,1633686669,1703407527,1276524938,16461791,-,1215756978,494,2209,1280196976,1344216008,790141057,54650750,16960,0,0,0,0,0
5921396,265766,ECH5,27010,ichi yeshua3,6984525,148813,23,League of Order,60,-,6984525,1211522,1014065,3645198,1113740,97266,1534701,195,424,870,12,2829425303,2288277995,1123498938,153048,-,4690763652,1894,4618,2941787313,2516110381,1382969446,125182850,44731,1833,12819,2554,15875,92532
16730150,304591,ECH6,27010,nvm ore 2,6966638,11468,23,League of Order,60,-,6966638,1912087,1373408,3062043,619100,162819,1691564,-,8,-,-,2899215405,1217590537,2369317227,-,3950,3169591280,1203,20890,2539617375,1316721528,1517454025,83861300,18685,10653,815,0,0,0
15846153,229902,ECH2,27010,LoOve is bae,6932089,41472,23,Wilderburg,60,9350,6932089,1269848,208526,4652315,775400,87548,12390539,-,480,331,-,1331894681,1122591866,810424506,1300504,-,2034715959,839,3962,1744179166,1641670572,1017843395,84661284,51375,27753,12978,125,244,372
17764605,311271,SOD!,27010,Jern 6,6927984,26196,23,League of Order,60,7800,6927984,711343,1745613,3465328,1005700,581,7161578,-,154,542,1,1511088989,1514487960,1085367376,-,20,2794376074,1026,1362,1847989137,1841638535,1266356342,110760634,94873,17415,0,0,0,8781
16181395,325998,DrSS,60,DrowMini006,6917118,794,24,Wilderburg,60,-,6917118,423163,65111,5937094,491750,15019,580510,-,25,33,-,1674793733,1619463439,1315457771,22479996,-,1295447129,515,2216,1408799954,1408655334,835535295,67235600,14916,0,0,0,0,0
440273,327319,suFF,60,suFF ᵐᶦⁿᶦˡᵘˣʸ,6893713,19457,23,Wilderburg,60,-,6893713,437338,1109468,4371107,975800,4558,321417,-,161,432,133,2285655578,1635073940,1740830299,16973124,662,4010436305,1590,4954,2559562808,2021595864,1793021791,86249660,35438,0,8340,1713,8041,1363
17247555,265959,ECH3,27010,Lazy BLUE E7,6866686,2505,23,League of Order,60,-,6866686,942505,1359350,3554731,1010100,10159,245487,-,28,298,-,1888142513,2307587039,1071294477,48519646,20,1837102240,592,3339,1217713250,1420491061,851439248,95762900,40061,0,1824,330,345,6
18335498,-,-,27010,관 우 금3,6858699,1750,23,Wilderburg,60,29000,6858699,512916,1138059,4686424,521300,51810,914043,-,20,82,-,1571622853,353770067,309947910,2777783,-,1317346872,477,2414,1725368778,828048459,595000120,93445950,38883,0,0,0,0,0
17207821,265959,ECH3,27010,Lazy Blue Fp,6830386,6313,23,League of Order,60,-,6830386,839024,1398112,3572150,1021100,54345,788743,-,23,484,-,1913800918,1799008975,1117570492,42151830,40,2569496390,857,3584,1984642984,1928386409,1136897918,100252014,29720,1237,5076,0,0,0
16952498,-,-,27010,EnnZoFarm01,6813345,1516,21,League of Order,60,4000,6813345,2592498,1745304,1691743,783800,29833,426269,-,10,97,-,1532631755,801935581,2052775071,60309,-,2209253010,809,3095,1554205225,1074896083,1092819685,114661950,73066,954,562,0,0,0
17245056,265959,ECH3,27010,Lazy BLUE E4,6811194,12357,23,League of Order,60,-,6811194,878709,1354591,3549244,1028650,11801,470316,-,24,387,1,2085550540,1716302543,1358456185,48872980,-,2722167973,855,3578,1770473752,1692496138,992508525,97549250,33528,0,6376,753,5188,40
2717965,-,-,60,Firion Elwing,6804884,3986152,22,Wilderburg,60,-,7983969,145088,2128281,2960315,1478200,145297,3791552,44,718,5726,92,91090144,103056662,78780264,45754331,671,-,-,15485,15688000,15688000,11927500,9867000,-,5696,306504,815863,2178268,667768
17206316,265959,ECH3,27010,Lazy BLUE E8,6798296,5943,23,League of Order,60,-,6798296,885015,1363360,3554721,995200,4898,519374,-,26,332,-,1889205045,2243289389,1097006641,47371826,-,2382934008,746,3248,1607932850,1492361364,1003074718,96964550,33520,361,2483,98,2939,62
17205193,265959,ECH3,27010,Lazy BLUE E3,6796742,25528,23,League of Order,60,-,6796742,862020,1359168,3553404,1022150,79540,1126250,-,53,294,-,2036911843,1767468686,1499552067,34818671,-,2806465391,866,4132,2080156547,1892909793,1456346018,97994750,32202,4495,4008,6540,10356,129
17214054,265959,ECH3,27010,Lazy Blue Fx,6786455,8496,23,League of Order,60,-,6786455,878394,1368866,3571755,967440,59858,817999,-,39,351,-,1693594497,1936051512,1101478517,39930140,-,2196569852,688,4274,1754626065,1989866575,1125690605,98263428,28154,578,7918,0,0,0
10755836,229902,ECH2,27010,Liu00,6779005,67477,23,Wilderburg,60,29,6779005,429244,1540637,3664824,1144300,104215,1304099,12,226,612,1,1623094838,1494072658,692231193,5345926,-,1278555589,496,6044,1855620686,1810607099,870158592,111606259,52840,5036,7742,12397,16139,26083
16158893,278547,ECH1,27010,ᴸⁱᵃ 가 후 석석,6775244,112710,22,Wilderburg,60,49198,8587605,2283168,930314,2366562,1195200,-,10168515,-,573,7162,-,1503969079,1426886523,1049851001,6207967,-,3196269264,1225,4647,2396102961,2432465624,1551441512,168530064,88914,112449,157,0,0,104
17213634,265959,ECH3,27010,Lazy Blue fm,6767555,4249,23,League of Order,60,-,6767555,878706,1368437,3573852,946560,59986,822257,-,32,349,-,1769973192,1986245620,1194422827,46070403,-,2089677697,662,3812,1796462287,1967531084,1185999614,100012650,39141,3452,797,0,0,0
17246491,265959,ECH3,27010,Lazy BLUE E6,6767302,12427,23,League of Order,60,-,6767302,810211,1365017,3580684,1011390,88011,1018603,-,68,320,-,2407783769,1772452679,904889617,47546629,-,2542156637,797,3287,2232749289,1799076872,970416404,97537800,34273,83,11737,289,270,48
7233298,229902,ECH2,27010,Pav F9,6764112,540734,22,League of Order,60,50000,6764112,996628,1562324,2928960,1276200,4599,5314341,96,342,1883,39,415059790,397979855,188425382,29186462,494,203474685,108,2608,735241132,720591559,373220013,94782846,26632,0,193071,17112,207553,112219
17206075,265959,ECH3,27010,Lazy Blue5,6760192,24916,23,League of Order,60,-,6760192,824266,1351368,3584658,999900,88362,1202387,-,40,354,-,2392423826,1694842836,946096208,50030990,-,2432921870,775,3278,1636366820,1728450835,1020617643,96299050,33183,59,19252,265,5324,16
14836004,278547,ECH1,27010,YAY0,6748184,58036,22,League of Order,60,12000,6812894,1511803,1884791,2598790,752800,354831,7282385,-,326,40,95,2361756286,2333697811,101988677,6434645,130,2695773782,1050,3952,2236616761,2270170312,432051203,111577437,57378,40539,17173,0,0,324
18040656,311271,SOD!,27010,Jern 18,6733837,5526,23,League of Order,60,-,6733837,586221,1343874,3978312,825430,-,2757949,-,103,404,1,1338645530,1253695338,919618071,4872000,-,2303154842,802,1361,1657682946,1561562553,1098674233,96011975,36061,5468,29,29,0,0
17207674,265959,ECH3,27010,Lazy Blue vh,6723652,22349,23,League of Order,60,-,6723652,850814,1394441,3600197,878200,81778,831567,-,47,267,-,1694205665,1069848369,749578314,56920950,-,1793047738,519,3025,1255361699,1296539315,820715686,91469991,18847,0,20561,614,1172,2
16956164,-,-,27010,EnnZoFarm03,6702238,1844,21,League of Order,60,-,6702238,2750601,1587148,1631189,733300,32536,468120,-,20,123,-,1529935294,801067057,1989222243,-,-,2159507257,801,2800,1546767069,1061581232,1046098340,104580960,69324,1223,621,0,0,0
15890701,-,-,27010,Midgetina farm,6695002,2295,23,Wilderburg,60,46182,6920240,764118,1899667,3502197,529020,28885,564129,-,14,22,1,417079231,289313256,288407116,53639380,-,92684687,186,6095,573035829,572270010,430187769,117232550,61156,2081,214,0,0,0
17245577,265959,ECH3,27010,Lazy Blue vnk,6692390,27864,23,League of Order,60,-,6692390,856767,1396874,3615939,822810,83172,832732,-,29,283,-,1715746663,984699827,724897344,56762433,-,1657659487,478,3209,1196875617,1224223610,786986997,92555885,20906,0,15700,11929,235,0
18710293,278547,ECH1,27010,SensaiF,6687032,613,23,Springwardens,60,138,6687032,254412,1249853,4508467,674300,2830,492395,-,35,734,-,546219159,617481680,551706723,-,-,-,-,1228,1044250488,1034149239,679133668,134112500,29938,0,0,0,0,0
10587607,-,-,27010,관 우 목3,6651131,81920,23,Wilderburg,60,2000,6651131,640754,1015642,4407535,587200,51903,720420,-,65,456,-,293005298,573922484,562396096,18566401,-,729105831,255,2751,619816142,914366501,703673157,83802790,30978,12961,3020,5350,5394,55195
16404667,229902,ECH2,27010,Liu09,6645430,19473,23,Wilderburg,60,2248,6751826,440751,1410331,4073348,721000,82788,2487099,-,83,154,1,830772482,992988575,845642478,2143619,-,72800000,26,2068,1137244142,1290415616,944351252,111654241,46024,12674,6797,2,0,0
15968284,-,-,60,gum farm1,6642200,-,23,League of Order,60,-,6642200,1294236,1271190,3107554,969220,-,34449,-,38,199,-,342410494,340546593,85608390,10242645,-,504745383,216,1000,780325454,623144366,358735165,83652850,113645,0,0,0,0,0
17213276,265959,ECH3,27010,Lazy Blue fz,6624348,6349,23,League of Order,60,-,6624348,824345,1269184,3461619,1069200,93705,792755,1,27,322,-,1776734195,2018904328,1207222681,45630972,-,2036762970,708,3809,1735845885,1952534108,1161662224,91742796,37378,3614,2735,0,0,0
17564866,265959,ECH3,27010,Lazy BLUE E1,6569585,6428,23,League of Order,60,-,6569585,764420,1364898,3525947,914320,83009,781748,-,28,235,-,2317270141,2157833220,1301157487,33125857,-,2561803718,823,4619,2164280976,2120725205,1284071288,104189800,37941,4337,2091,0,0,0
3238869,278547,ECH1,27010,ᴬʸᵃʙᴀᴢɪ,6552882,4188,21,Wilderburg,60,10000,6552882,2875910,1045931,1911341,719700,-,1002103,-,58,470,-,1327876908,1185577391,851056931,47814451,1621,2075722865,816,2970,1338963622,1291775298,910904817,104245350,49431,0,0,0,0,0
16158544,278547,ECH1,27010,ᴸⁱᵃ 가 후 목목,6550244,106524,22,Wilderburg,60,62026,7791669,2187167,870887,2346390,1145800,-,7899033,-,644,6676,-,1446617090,1367893388,970001975,7158137,-,2963651721,1177,4215,2242638518,2239723286,1493128767,138262303,83271,106364,160,0,0,0
4936199,-,-,27010,HAVNfarm,6543000,666244,21,League of Order,60,8000,6543000,2581831,1202602,1887817,870750,164891,8346424,-,474,661,14,736456334,456418127,726381026,31560029,319,478868655,257,14176,274763583,91090958,38755907,31919500,1200,27098,185058,94742,282434,76912
17208021,265959,ECH3,27010,Lazy Blue Fa,6537294,11441,23,League of Order,60,-,6537294,783893,1384933,3366628,1001840,158236,1738527,-,33,435,1,1935638300,1833988311,1199598048,41349574,-,2331233100,739,3686,1963101627,1952243119,1175421623,98898400,23350,11062,379,0,0,0
17564829,265959,ECH3,27010,Lazy BLUE E2,6517499,5053,23,League of Order,60,-,6517499,786775,1374390,3530234,826100,59047,861179,-,26,277,1,2260312092,2178167574,1374894814,33547012,-,2739614157,896,4759,2149936709,2141734517,1322663978,105074399,38917,2394,2659,0,0,0
6060166,265766,ECH5,27010,ichi gamby10,6490726,18233,23,League of Order,60,-,6490726,1371567,706291,3408998,1003870,10978,696772,-,351,958,-,2617176173,2197015448,1059320966,-,-,4558254698,1865,3335,2725097042,2435764059,1314123089,119920240,49964,2060,1075,431,0,14667
6061123,265766,ECH5,27010,ichi jobyu8,6469654,45039,23,League of Order,60,-,6469654,1265427,766665,3432972,1004590,42652,891436,49,484,1014,-,2587467653,2354976149,974958432,-,-,4653347319,1987,3407,2784614672,2562053660,1302719129,120479550,52017,1851,1903,0,3681,33527
17214284,265959,ECH3,27010,Lazy Blue Fc,6460351,11509,23,League of Order,60,-,6460351,822639,1268251,3455071,914390,140187,1542194,-,39,310,-,1651362549,1922043516,1110563173,40042919,-,2357615366,803,4164,1835479109,2117557186,1147550639,91754150,28162,0,0,0,0,0
17205929,349031,FLZ,60,Lazy Blue Fg,6444916,28221,23,League of Order,60,-,6445012,1217990,899756,3261330,1065840,100421,948855,-,63,185,-,1286857809,979456963,1040211867,21363835,1460,1479372369,553,3199,1371507506,1168613593,989388949,70834950,26171,228,27993,0,0,0
2722121,286635,ECH4,60,ᴸᵃʷKomandanMu,6421983,366268,23,League of Order,60,-,7832854,101088,2019902,3190743,1110250,102527,1183392,25,223,2799,62,169696283,191743870,170913049,83779260,-,150000,1,13602,27086679,27292157,28164593,-,-,16122,94374,116878,80015,44180
17207846,265959,ECH3,27010,Lazy Blue Fo,6416655,10330,23,League of Order,60,-,6416655,836812,1401032,3237621,941190,55925,828802,-,33,455,-,1917005585,1785711490,1101312063,40953582,-,2610450586,833,3613,1962138620,1943959792,1115272745,95971440,30624,1041,9289,0,0,0
16952504,-,-,27010,EnnZoFarm02,6399424,1474,21,League of Order,60,-,6399424,2589924,1470711,1636889,701900,26859,425342,-,12,138,-,1518616654,804029415,1971184867,-,-,2151781292,799,2814,1536293163,1056499145,1024235477,102675430,49076,817,657,0,0,0
15916271,229902,ECH2,27010,Hyst rss,6344399,3210,23,League of Order,60,24000,6344399,1386058,961327,3075064,921950,-,1135557,-,35,352,-,1298033621,478416932,547333278,3570479,-,1209406746,445,1376,1461587540,851282839,738178511,63465050,46730,2974,236,0,0,0
15525670,229902,ECH2,27010,Liu06,6336680,1304,23,Wilderburg,60,58,6336680,708436,1357709,3338605,931930,-,182947,-,79,386,3,866032435,832542977,571855506,8280581,-,958779826,432,2250,1215748548,1145598275,787684609,97818280,50736,1290,14,0,0,0
16958393,278547,ECH1,27010,ᵐᶦⁿᶦcakey,6331280,35398,21,Wilderburg,60,24000,6331280,2309665,505189,2524426,992000,31711,3006052,1,148,147,6,486185190,208776443,498554982,3774027,-,192790063,162,4086,487436035,393685049,362237167,72268120,57732,34308,883,0,1,200
3400241,-,-,60,明星斯蒂帕,6330806,309487,22,League of Order,60,-,6330806,1377871,1421633,2569402,961900,28365,1225973,20,292,925,41,49608714,74551967,76331620,36059897,2,-,-,7114,2340000,2340000,-,220000,4700,0,119247,112348,57497,19435
17207569,265959,ECH3,27010,Lazy Blue Fr,6291067,5592,23,League of Order,60,-,6291067,788041,1388447,3201609,912970,171724,1485421,-,28,389,-,1952632317,1810279673,1164898891,42288909,-,2274268057,723,3611,1876588602,1848921665,1138149511,96363076,32406,0,0,0,0,0
3597817,-,-,60,Ur trash Bro,6290888,533804,21,League of Order,60,-,6290888,1242260,1047472,2927706,1073450,74324,1659833,43,769,2812,12,29170659,45294686,50128891,22173894,389,-,-,8717,-,-,-,-,-,0,22628,56379,221300,192850
17211934,-,-,60,Lazy BLUE E9,6279724,15505,23,League of Order,60,-,6279724,1106864,1040083,3152047,980730,98337,74220,-,34,150,-,1717846686,1700555079,1058449355,20477034,1120,2687314020,963,2252,1990140936,1919479262,1146119328,81841600,36561,3056,12449,0,0,0
1439678,229902,ECH2,27010,TempyFarm3,6240258,17628,23,Wilderburg,60,24558,6240258,708084,527511,4005063,999600,9279,104929,-,40,433,3,444081431,276944627,312496019,449941,-,2064511766,659,2960,1277199464,1266916984,968036754,82808130,466099,141,4992,6757,1879,3859
16347776,229902,ECH2,27010,Liu04,6210471,48118,23,Wilderburg,60,17,6210471,424430,1472365,3582676,731000,13727,671735,-,89,171,-,1017375660,1137647179,987635558,1813298,-,356141542,172,2358,1378904734,1502609736,1124961052,113041906,46130,14357,33761,0,0,0
15845505,229902,ECH2,27010,MightFarm,6179643,-,22,League of Order,60,8000,6179643,1263113,1316987,2640633,958910,-,73975,-,17,173,-,471118144,366591573,449319505,30958179,-,243600000,87,2538,498012706,494269580,395889462,78399430,20166,0,0,0,0,0
9531368,229902,ECH2,27010,Liu10,6168707,196047,23,Wilderburg,60,751,6168707,495635,1182324,3185848,1304900,35686,612880,2,316,1303,4,829777128,1277211754,592213043,11462561,-,517674647,385,4705,1045885797,1366884247,619703932,83176260,39743,5511,5555,1592,105219,76511
4101158,265766,ECH5,60,Hàénya,6157907,60079,23,League of Order,60,-,6157907,965973,1016641,3224843,950450,2386,318726,11,153,532,8,1571861151,1360305604,888516462,25201788,24,2508936553,722,4908,1780377950,1646778234,1133717623,95924750,43588,0,3463,14737,20724,13857
7581392,229902,ECH2,27010,Pav F7,6110651,5693,23,League of Order,60,184,6110651,1350531,1001622,3018798,739700,-,500432,-,60,548,-,333791422,340915088,210976959,33355191,-,6582783,17,1169,409086500,396063100,237492100,58385750,18162,297,4518,615,263,0
17211953,-,-,60,Lazy BLUE E,6054478,14882,23,League of Order,60,-,6054478,1064297,1039316,2996355,954510,94590,21509,-,28,119,-,1590581781,1692825095,1111931223,22450403,1132,2340835991,844,2141,1707341077,1798361473,1116930428,82328750,38205,10149,4733,0,0,0
15872307,265766,ECH5,27010,ICHI RACHID39,6000196,465,23,League of Order,60,-,6000196,1108070,352815,3358221,1181090,-,586130,-,21,190,-,3584847779,3044128863,1115644186,-,-,5996636949,2521,4336,3686201705,3268091868,1411583721,89876950,37520,0,0,0,0,0
2638275,-,-,60,Vkedah,5981080,344232,21,Wilderburg,60,-,5981080,1468195,888366,2608749,1015770,125099,1195496,2,203,2219,3,101185335,110437187,82999296,26725519,60,-,-,9114,15694152,10373905,11948994,429000,-,3543,67405,163970,85151,24163
18200340,311271,SOD!,27010,Jern 7,5963111,1497,23,League of Order,60,7800,5963111,638749,1328645,3195217,800500,-,511391,-,21,623,-,1236492883,1234021762,929842714,41790000,-,2236707586,830,1998,1531708124,1526054611,1107682382,108963400,29854,0,0,0,0,0
975206,327319,suFF,60,suFFive 5X,5911139,9419,23,Wilderburg,60,-,5911139,1130838,634868,3304583,840850,4182,828754,7,111,67,21,1516417433,1040952961,831431984,1387350,-,1818515340,695,2329,1315731311,1081480935,765162841,43267500,21977,0,7940,6,8,1375
16267144,229902,ECH2,27010,Liu6,5901479,12103,23,Wilderburg,60,234,5913702,440909,1441507,3259163,759900,103602,2269659,-,112,145,-,1406737740,1317089455,676555613,757462,-,855039120,401,2346,1772782213,1714264111,881329630,99817748,60916,3107,8743,0,0,253
19113061,311271,SOD!,27010,RynoS008,5853024,-,21,League of Order,60,-,5853024,2242426,709029,2144549,757020,-,352771,-,195,717,-,516571607,424409116,360078788,46241025,-,466667749,270,7914,569362349,486622492,387214961,47912300,10342,0,0,0,0,0
16404631,229902,ECH2,27010,Liu07,5849377,11223,23,Wilderburg,60,-,5849377,451760,1322206,3377811,697600,2400,415499,-,52,231,-,865185876,962355669,862724730,-,-,70010000,26,1968,1142357311,1236837524,952192449,104760590,38096,5489,5734,0,0,0
15904039,229902,ECH2,27010,SKZERAA farm,5801032,1157444,21,League of Order,60,1047,5801032,1889969,990980,1814613,1105470,124,1304864,-,65,873,2,2385226978,1686072105,2051443685,7562129,-,3434270778,1331,2208,1902396254,1553780304,1418468080,84669690,42168,4496,3509,1000,5899,1142540
15813424,265959,ECH3,27010,PumbaaHammer2,5784179,3738,21,Wilderburg,60,-,5784179,2179481,1092337,1914711,597650,-,732412,-,14,43,1,649077141,611743983,439258495,60058003,-,841005137,375,4064,753472443,737229668,508564331,98365876,37515,3626,112,0,0,0
978863,327319,suFF,60,suFF ʲᵖʳᵍᵒᶦᵗᵒ,5781910,32401,22,League of Order,60,-,6083791,443555,988202,3571153,779000,402,1305496,13,114,79,12,1985015917,1488926552,1783736772,16398304,-,3560460674,1494,2956,2196524895,1760322699,1727937931,86778290,26321,1652,26125,4306,40,144
6840454,229902,ECH2,27010,Pav F6,5777188,1641,23,League of Order,60,40202,5777188,1320448,689694,2986346,780700,-,382805,-,39,203,-,333290458,337553216,212871036,30580384,-,-,-,1430,403594900,392464400,234572600,51750000,7400,486,1155,0,0,0
20202280,229902,ECH2,27010,Tel Annas ᵇ ᵃ ᵇ ʸ,5737550,-,22,League of Order,60,-,5737550,1360291,965969,2655300,755990,-,18310,-,-,1412,-,567333550,490586898,481333384,33600000,-,-,-,1250,460877150,446055050,251706500,65226500,12254,0,0,0,0,0
16792646,229902,ECH2,27010,メWarFarmIII,5736949,334,23,League of Order,60,-,5736949,221594,1744594,3224561,546200,1584,324546,-,35,588,1,423131505,600832025,563436896,12612598,-,-,-,1090,782013014,941105750,726438122,104124250,31064,268,66,0,0,0
18172034,229902,ECH2,27010,neccymineymoe,5687426,32265,21,Wilderburg,60,3885,6689707,1420530,1287601,1476075,1503220,62136,2609394,-,271,3361,2,864387336,945455610,145970104,4368014,-,668314702,259,1224,667864075,783549272,217248350,85868528,62775,31020,1245,0,0,0
12257128,-,-,27010,ankou farm 2,5671007,92012,22,League of Order,60,4000,5671069,1345447,1166683,2860077,298800,80028,492992,-,23,94,-,409972600,400856194,444323048,48304669,-,163437073,60,1391,94608149,88289971,117072380,13182900,18649,0,14492,13490,39989,24041
16858460,-,-,27010,TheDemon Farm,5659803,37086,21,League of Order,60,5070,5768595,1803342,1156184,1529807,1107470,40520,2896792,-,149,1386,3,1172786484,1109763521,1132478060,20760866,-,1253015288,499,5204,903584007,1054612752,822280925,101355692,37385,25490,8528,49,58,2961
17162950,265959,ECH3,27010,WCKD Farm,5643221,-,23,League of Order,60,12000,5643221,584444,1394853,2873454,790470,-,42766,-,6,87,-,1584865769,228273053,555397568,31374000,-,1114808614,445,727,1442250025,454583909,693268518,81716950,18772,0,0,0,0,0
19110265,311271,SOD!,27010,RynoS001,5641234,367,20,League of Order,60,4145,5641234,2450712,756554,1701608,732360,-,524512,-,156,1160,-,531139703,478457098,423827917,40811715,1010,609422955,340,8526,576661520,533975917,432373678,46600700,13511,0,0,0,0,0
15991012,294178,DDyn,60,THEHELL FARM,5575976,2384,21,League of Order,60,-,5575976,1347550,1376717,1942909,908800,29573,717919,-,26,286,1,810925406,1707592838,883246743,936004,-,2157633047,789,3811,1068100667,1624199306,886227416,74538100,50686,0,0,0,0,0
15884238,265766,ECH5,27010,ICHI RACHID36,5556004,156,23,League of Order,60,-,5556004,1022500,344079,3066265,1123160,-,379693,-,32,115,-,3145228005,2906961869,974587708,-,-,5232577312,2179,3461,3065079501,2856156715,1307302914,85516850,26723,0,0,0,0,0
15884257,265766,ECH5,27010,ICHIRACHID33,5533940,2356,23,League of Order,60,-,5533940,985723,369615,3010472,1168130,-,567625,-,56,153,-,3475516939,2950084189,1107768465,-,-,5724828030,2497,3736,3373710861,3087393632,1342134651,91999530,34428,0,0,0,0,0
14889217,183458,ECHO,27010,SáphíreBigNoob,5533323,23850,23,League of Order,60,271679,6449918,147253,959947,3584023,842100,183168,4128561,-,152,643,3,1353074033,1209645258,420867885,-,-,2254610979,799,3704,1609233125,1540535526,689594381,85156362,31514,15243,1345,0,0,7262
2672986,-,-,60,Tonyunso,5530128,742358,21,League of Order,60,-,5530128,1488553,1034592,1692583,1314400,68250,2367326,61,730,2659,29,75702592,79807055,40977986,24669753,310,20000,2,8718,8985500,8994600,6778900,4783500,2956,0,53257,88838,145508,397782
15872282,265766,ECH5,27010,ICHI RACHID38,5527669,1153,23,League of Order,60,-,5527669,1040900,357004,3032155,1097610,-,573491,-,15,188,-,3524528213,2963487320,1105565608,-,-,5955627440,2545,4223,3511365834,3137671027,1437016583,90758000,37085,0,0,0,0,0
19101437,311271,SOD!,27010,RynoS007,5479376,-,20,League of Order,60,-,5479376,2379872,758609,1557315,783580,-,454320,-,433,941,-,575590082,518550197,421849837,42441404,-,675126077,400,8683,586133933,551881754,418921556,46141650,11936,0,0,0,0,0
1042600,327319,suFF,60,suFF ʲᵖʳᵍⁿᵒᵛᵉ,5477668,26920,22,League of Order,60,-,6011490,418063,1051945,3292910,714750,8344,859398,-,66,7,-,1963469089,1391783878,1646813620,13890827,120,3435973820,1427,2992,2163818395,1679312226,1657214944,85564650,28484,939,14815,2857,1500,6809
16404478,229902,ECH2,27010,Liu05,5476941,10151,23,Wilderburg,60,551,5476941,406894,1208599,3171548,689900,22657,508602,-,57,160,2,1078455879,1136786305,826599367,-,-,97000000,35,2057,1307166974,1369202106,914669175,96955950,30832,3684,6465,2,0,0
19112576,311271,SOD!,27010,RynoS005,5474774,-,20,League of Order,60,-,5474774,2430100,758609,1509015,777050,-,391760,-,317,973,-,546550069,482585599,422128141,46197941,-,619096161,367,8396,563961789,510871803,415909384,45638000,12080,0,0,0,0,0
19110548,311271,SOD!,27010,RynoS002,5459047,1067,20,League of Order,60,8426,5459047,2379212,760664,1534901,784270,-,390113,-,290,851,-,592142930,574439281,326661467,42063097,-,638773497,380,8559,591296669,587206162,340458234,47568300,10175,0,0,0,0,0
15814501,265959,ECH3,27010,PumbaaHammer3,5454175,2495,21,Wilderburg,60,293,5454175,1869359,939555,1904111,741150,-,538530,-,12,54,1,621537780,591454560,403616006,60838105,-,768515823,347,4113,708317925,709734942,440867557,57558494,43847,0,0,0,0,0
1043900,327319,suFF,60,suFF ʲᵖʳᵍᵒⁿᶻᵉ,5435026,14086,22,League of Order,60,-,5813706,420015,1041972,3266639,706400,-,895617,-,80,43,-,1884794538,1418358953,1579921001,11686225,-,3369072265,1406,3168,2069259225,1684514239,1553889307,85657080,32209,947,8545,2363,0,2231
19113341,311271,SOD!,27010,RynoS009,5425356,-,20,League of Order,60,-,5425356,2322872,731844,1513810,856830,-,430931,-,356,940,-,561418912,499776244,379911727,43059991,-,608729269,397,8073,570128456,534175839,374874629,45936100,11208,0,0,0,0,0
19146348,-,-,27010,관 우 목,5411630,19766,23,Wilderburg,60,-,5411630,414730,651521,3848179,497200,-,60153,-,17,69,-,240665086,333200400,354014555,9648920,-,-,-,1618,474362000,486682500,307457850,66393950,19635,0,0,0,0,0
1044221,327319,suFF,60,suFF ʲᵖʳᵍᵈᵒᶻᵉ,5400687,6180,22,League of Order,60,-,5826146,419715,1046845,3211027,723100,77,305870,-,54,175,3,1853560053,1401468178,1621076142,13631015,100,3368923445,1391,3283,2092039925,1674020592,1606106707,75442150,37939,0,3443,14,0,2723
1043769,327319,suFF,60,suFF ʲᵖʳᵍᵈᵉᶻ,5352670,19377,22,League of Order,60,-,5796149,424715,978833,3216772,732350,116,740653,-,68,67,-,1861146117,1426737966,1597612379,13299386,-,3384588460,1424,3034,2020102249,1668166027,1544792379,76431200,29125,1550,14138,3589,100,0
15884589,265766,ECH5,27010,ICHI RACHID35,5334072,231,23,League of Order,60,-,5334072,964140,288762,3027830,1053340,-,427205,-,37,153,-,3223290413,3116903800,1158277057,-,-,5501685687,2358,3867,3092763779,3093825774,1318822598,86733100,29579,0,0,0,0,0
19111456,311271,SOD!,27010,RynoS004,5312569,-,20,League of Order,60,-,5312569,2346112,779124,1527623,659710,-,298270,-,235,718,-,559483640,469040493,337747594,44716882,20,581440718,339,8484,581708195,513262852,345109926,47854250,13799,0,0,0,0,0
19112653,311271,SOD!,27010,RynoS006,5309826,-,20,League of Order,60,-,5309826,2338226,758609,1505481,707510,-,290937,-,106,860,-,511879100,515458828,381170728,44762032,30,610941312,381,7523,537212776,541762224,381271770,45178500,12348,0,0,0,0,0
6249552,265766,ECH5,60,ichi fox,5304729,26880,21,League of Order,60,-,5304729,3049142,37107,1341880,876600,22918,2489892,-,299,5178,-,2010413381,1330591438,970188044,1058,-,3509976227,1673,5365,2208543690,1672532222,1199602595,67066500,34134,0,12147,1913,766,12054
9856497,-,-,60,EVIL DELTA,5255881,3616619,21,Springwardens,60,-,5270381,728555,1509322,2044214,973790,29507,2210050,13,311,1300,100,3971797,6443864,3532488,2456986,-,57925000,35,6811,-,-,-,-,500,11624,565282,699081,1132774,1201981
